q,stage,n_runs,mean_total_delay_us,se_total_delay_us,mean_queue_delay_us,mean_access_delay_us,completion_ratio_mean,variant,lambda_per_node,M,selected
0.8,coarse,2,743.570192518068,39.9802398658586,0,743.570192518068,1,unslotted,5,2,0
1,coarse,2,765.201321732899,88.8182069931432,0,765.201321732899,1,unslotted,5,2,0
0.025,coarse,2,8804.6955044955,341.431768231769,406.817982017982,8397.87752247752,1,batch_clear,5,2,0
0.05,coarse,2,4633.53176823177,334.795504495504,74.25,4559.28176823177,1,batch_clear,5,2,0
0.1,coarse,2,2475.37132867133,145.755944055944,9.45,2465.92132867133,1,batch_clear,5,2,0
0.2,coarse,2,1533.68451548452,73.5572427572426,6.70909090909091,1526.97542457542,1,batch_clear,5,2,0
0.4,coarse,2,1047.84275724276,8.91548451548454,0.409090909090909,1047.43366633367,1,batch_clear,5,2,0
0.6,coarse,2,859.97022977023,11.842957042957,0,859.97022977023,1,batch_clear,5,2,0
0.8,coarse,2,802.469130869131,2.45814185814186,0.409090909090909,802.06003996004,1,batch_clear,5,2,0
0.825,fine,2,771.562537462537,6.36473526473526,0,771.562537462537,1,batch_clear,5,2,1
0.85,fine,2,793.014185814186,19.1130869130869,1.30909090909091,791.705094905095,1,batch_clear,5,2,0
0.875,fine,2,793.914185814186,20.0130869130869,0.409090909090909,793.505094905095,1,batch_clear,5,2,0
0.9,fine,2,801.114185814186,27.213086913087,0,801.114185814186,1,batch_clear,5,2,0
0.925,fine,2,781.462537462538,16.2647352647353,0,781.462537462538,1,batch_clear,5,2,0
0.95,fine,2,778.574625374625,15.5526473526473,0,778.574625374625,1,batch_clear,5,2,0
0.975,fine,2,769.549450549451,0,0,769.549450549451,0.5,batch_clear,5,2,0
1,coarse,2,730.8,0,0,730.8,0.0549450549450549,batch_clear,5,2,0
0.025,coarse,2,10222.5713286713,566.955944055944,499.093606393606,9723.47772227772,1,baseline,5,3,0
0.05,coarse,2,5369.12847152847,295.798801198801,137.962987012987,5231.16548451548,1,baseline,5,3,0
0.1,coarse,2,3368.17132867133,48.5559440559439,4.17272727272727,3363.9986013986,1,baseline,5,3,0
0.2,coarse,2,1906.25484515485,59.6724275724276,5.07272727272727,1901.18211788212,1,baseline,5,3,0
0.4,coarse,2,1338.54275724276,83.7845154845154,2.20909090909091,1336.33366633367,1,baseline,5,3,0
0.6,coarse,2,1085.79110889111,37.7361638361638,1.30909090909091,1084.48201798202,1,baseline,5,3,0
0.8,coarse,2,1028.85374625375,46.0735264735265,0.409090909090909,1028.44465534466,1,baseline,5,3,0
0.825,fine,2,1019.03286713287,14.4944055944056,0.409090909090909,1018.62377622378,1,baseline,5,3,0
0.85,fine,2,1001.18121878122,5.34605394605393,0.409090909090909,1000.77212787213,1,baseline,5,3,1
0.875,fine,2,1016.41198801199,9.8847152847153,0.409090909090909,1016.0028971029,1,baseline,5,3,0
0.9,fine,2,1017.2031968032,28.6759240759241,0.409090909090909,1016.79410589411,1,baseline,5,3,0
0.925,fine,2,989.293081918082,39.1794455544455,1.02272727272727,988.270354645355,0.7,baseline,5,3,0
0.95,fine,2,1043.13814756672,16.8414442700157,0.459183673469388,1042.67896389325,0.945454545454545,baseline,5,3,0
0.975,fine,2,877.5,0,0,877.5,0.010989010989011,baseline,5,3,0
1,coarse,2,968.4,0,0,968.4,0.0549450549450549,baseline,5,3,0
0.025,coarse,2,1322.86693306693,270.46033966034,29.8636363636364,1293.0032967033,1,fast_first,5,3,0
0.05,coarse,2,1121.05924075924,175.268031968032,0.409090909090909,1120.65014985015,1,fast_first,5,3,0
0.1,coarse,2,1023.85924075924,78.068031968032,0.409090909090909,1023.45014985015,1,fast_first,5,3,0
0.2,coarse,2,968.959240759241,23.168031968032,0.409090909090909,968.55014985015,1,fast_first,5,3,0
0.4,coarse,2,969.671328671329,26.0559440559441,0.409090909090909,969.262237762238,1,fast_first,5,3,0
0.6,coarse,2,958.683416583417,17.2438561438561,0.409090909090909,958.274325674326,1,fast_first,5,3,0
0.65,fine,2,957.783416583417,16.3438561438562,0.409090909090909,957.374325674326,1,fast_first,5,3,0
0.7,fine,2,958.683416583417,17.2438561438561,0.409090909090909,958.274325674326,1,fast_first,5,3,0
0.75,fine,2,953.995504495505,14.7317682317682,0.409090909090909,953.586413586414,1,fast_first,5,3,0
0.8,coarse,2,951.295504495504,12.0317682317682,0.409090909090909,950.886413586414,1,fast_first,5,3,1
0.85,fine,2,970.195504495505,30.9317682317682,0.409090909090909,969.786413586414,1,fast_first,5,3,0
0.9,fine,2,1027.7955044955,88.5317682317682,0.409090909090909,1027.38641358641,1,fast_first,5,3,0
0.95,fine,2,958.381868131868,19.1181318681319,0.833333333333333,957.548534798535,0.745454545454545,fast_first,5,3,0
1,coarse,2,968.4,0,0,968.4,0.0549450549450549,fast_first,5,3,0
0.025,coarse,2,1536.39892094189,297.684864745991,19.0255646983302,1517.37335624356,1,unslotted,5,3,0
0.05,coarse,2,1191.81870142611,152.285124328089,0.0409090909090909,1191.7777923352,1,unslotted,5,3,0
0.1,coarse,2,1000.48739045719,62.6887357879877,0.0409090909090909,1000.44648136628,1,unslotted,5,3,0
0.1375,fine,2,979.860685966118,31.4587431927952,0.0409090909090909,979.819776875209,1,unslotted,5,3,0
0.175,fine,2,970.092226814876,69.6612287739879,0.0409090909090909,970.051317723967,1,unslotted,5,3,0
0.2,coarse,2,932.96082745994,39.6674953829543,0.0409090909090909,932.919918369031,1,unslotted,5,3,1
0.2125,fine,2,941.706442566079,51.3521494154059,0.0409090909090909,941.66553347517,1,unslotted,5,3,0
0.25,fine,2,1018.44659657719,83.1197115433492,0.0409090909090909,1018.40568748629,1,unslotted,5,3,0
0.2875,fine,2,982.172007054168,55.81322503716,0.0409090909090909,982.131097963259,1,unslotted,5,3,0
0.325,fine,2,1038.08842893399,118.628187699162,0.0409090909090909,1038.04751984308,1,unslotted,5,3,0
0.3625,fine,2,1005.96843633485,115.110404991125,0.0409090909090909,1005.92752724394,1,unslotted,5,3,0
0.4,coarse,2,991.22334146524,103.662096713834,0.0409090909090909,991.182432374331,1,unslotted,5,3,0
0.6,coarse,2,985.350601638284,108.412335906577,0.0409090909090909,985.309692547375,1,unslotted,5,3,0
0.8,coarse,2,938.56982066082,57.0397844723585,0.0409090909090909,938.528911569911,1,unslotted,5,3,0
1,coarse,2,3137.71100848148,2236.76253360016,0.128571428571429,3137.58243705291,0.186563436563437,unslotted,5,3,0
0.025,coarse,2,10942.6801198801,316.647152847153,696.606743256743,10246.0733766234,1,batch_clear,5,3,0
0.05,coarse,2,4489.25484515484,68.6724275724278,30.8067932067932,4458.44805194805,1,batch_clear,5,3,0
0.1,coarse,2,2822.00979020979,40.6825174825174,20.1992007992008,2801.81058941059,1,batch_clear,5,3,0
0.2,coarse,2,1845.39110889111,5.33616383616379,2.37272727272727,1843.01838161838,1,batch_clear,5,3,0
0.4,coarse,2,1327.86143856144,40.4658341658342,2.20909090909091,1325.65234765235,1,batch_clear,5,3,0
0.6,coarse,2,1117.82517482517,21.9020979020979,0.409090909090909,1117.41608391608,1,batch_clear,5,3,0
0.8,coarse,2,997.877922077922,19.4493506493507,0.409090909090909,997.468831168831,1,batch_clear,5,3,0
0.825,fine,2,992.814185814186,20.9130869130869,0.409090909090909,992.405094905095,1,batch_clear,5,3,1
0.85,fine,2,1052.33286713287,47.7944055944056,0.409090909090909,1051.92377622378,1,batch_clear,5,3,0
0.875,fine,2,1155.57572427572,122.751548451548,8.26363636363636,1147.31208791209,1,batch_clear,5,3,0
0.9,fine,2,1026.92967032967,33.2703296703297,0.818181818181818,1026.11148851149,0.75,batch_clear,5,3,0
0.925,fine,2,972.865934065934,14.2659340659341,1,971.865934065934,0.704545454545455,batch_clear,5,3,0
0.95,fine,2,973.881318681319,28.4813186813187,1,972.881318681319,0.704545454545455,batch_clear,5,3,0
0.975,fine,2,995.835164835165,0,0,995.835164835165,0.5,batch_clear,5,3,0
1,coarse,2,968.4,0,0,968.4,0.0549450549450549,batch_clear,5,3,0
0.025,coarse,2,12816.3713286713,7.24405594405562,603.405044955045,12212.9662837163,1,baseline,5,4,0
0.05,coarse,2,6067.78561438562,230.741658341658,149.918331668332,5917.86728271728,1,baseline,5,4,0
0.1,coarse,2,3481.21528471528,457.511988011988,45.8181818181818,3435.3971028971,1,baseline,5,4,0
0.2,coarse,2,2123.95594405594,205.571328671329,11.3727272727273,2112.58321678322,1,baseline,5,4,0
0.4,coarse,2,1515.7042957043,2.02297702297699,5.07272727272727,1510.63156843157,1,baseline,5,4,0
0.6,coarse,2,1357.70979020979,79.0174825174825,4.17272727272727,1353.53706293706,1,baseline,5,4,0
0.8,coarse,2,1343.15154845155,107.975724275724,1.30909090909091,1341.84245754246,1,baseline,5,4,0
0.825,fine,2,1235.44825174825,17.6790209790211,1.30909090909091,1234.13916083916,1,baseline,5,4,0
0.85,fine,2,1257.7999000999,31.3273726273727,1.30909090909091,1256.49080919081,1,baseline,5,4,0
0.875,fine,2,1216.28121878122,22.446053946054,1.30909090909091,1214.97212787213,1,baseline,5,4,0
0.9,fine,2,1215.49000999001,41.2372627372628,1.30909090909091,1214.18091908092,1,baseline,5,4,1
0.925,fine,2,1295.43485086342,116.830455259027,1.46938775510204,1293.96546310832,0.945454545454545,baseline,5,4,0
0.95,fine,2,1208.72487821457,30.1204826101733,1.48453608247423,1207.24034213209,0.940909090909091,baseline,5,4,0
0.975,fine,2,1247.52747252747,1.47252747252742,3.2,1244.32747252747,0.704545454545455,baseline,5,4,0
1,coarse,2,1245.6,0,0,1245.6,0.0549450549450549,baseline,5,4,0
0.025,coarse,2,1582.00759240759,248.91968031968,1.30909090909091,1580.6985014985,1,fast_first,5,4,0
0.05,coarse,2,1378.13286713287,175.594405594406,1.30909090909091,1376.82377622378,1,fast_first,5,4,0
0.1,coarse,2,1314.00539460539,124.521878121878,1.30909090909091,1312.6963036963,1,fast_first,5,4,0
0.2,coarse,2,1275.82957042957,90.6977022977023,1.30909090909091,1274.52047952048,1,fast_first,5,4,0
0.4,coarse,2,1215.15374625375,34.3735264735265,1.30909090909091,1213.84465534466,1,fast_first,5,4,0
0.45,fine,2,1196.77792207792,20.3493506493508,1.30909090909091,1195.46883116883,1,fast_first,5,4,1
0.5,fine,2,1196.77792207792,20.3493506493508,1.30909090909091,1195.46883116883,1,fast_first,5,4,0
0.55,fine,2,1213.87792207792,37.4493506493507,1.30909090909091,1212.56883116883,1,fast_first,5,4,0
0.6,coarse,2,1212.07792207792,35.6493506493507,1.30909090909091,1210.76883116883,1,fast_first,5,4,0
0.65,fine,2,1232.77792207792,56.3493506493508,1.30909090909091,1231.46883116883,1,fast_first,5,4,0
0.7,fine,2,1208.47792207792,32.0493506493507,1.30909090909091,1207.16883116883,1,fast_first,5,4,0
0.75,fine,2,1237.27792207792,60.8493506493507,1.30909090909091,1235.96883116883,1,fast_first,5,4,0
0.8,coarse,2,1260.3020979021,88.2251748251748,1.30909090909091,1258.99300699301,1,fast_first,5,4,0
1,coarse,2,1245.6,0,0,1245.6,0.0549450549450549,fast_first,5,4,0
0.025,coarse,2,2669.11999935829,1364.24939895173,146.883859624724,2522.23613973356,1,unslotted,5,4,0
0.05,coarse,2,1520.37038707992,338.219597825831,0.940909090909091,1519.42947798901,1,unslotted,5,4,0
0.1,coarse,2,1497.59705817265,370.428256952202,0.940909090909091,1496.65614908174,1,unslotted,5,4,0
0.2,coarse,2,1280.2059077496,159.859515534268,0.940909090909091,1279.26499865869,1,unslotted,5,4,0
0.4,coarse,2,1298.3756458138,172.35127889355,0.940909090909091,1297.43473672289,1,unslotted,5,4,0
0.45,fine,2,1228.58238034172,116.176142603081,0.940909090909091,1227.64147125081,1,unslotted,5,4,1
0.5,fine,2,1245.18830771076,69.4312236427028,0.940909090909091,1244.24739861985,1,unslotted,5,4,0
0.55,fine,2,1279.80853422234,140.076200135024,0.940909090909091,1278.86762513143,1,unslotted,5,4,0
0.6,coarse,2,1242.76192061179,77.8544604451864,0.940909090909091,1241.82101152088,1,unslotted,5,4,0
0.65,fine,2,1412.3802752633,211.229730192243,0.940909090909091,1411.43936617239,1,unslotted,5,4,0
0.7,fine,2,1259.29374709646,54.8156506921717,2.3,1256.99374709646,0.704545454545455,unslotted,5,4,0
0.75,fine,2,1245.54013881628,45.7210217327196,2.3,1243.24013881628,0.704545454545455,unslotted,5,4,0
0.8,coarse,2,1298.87861189793,42.8465593130015,0.940909090909091,1297.93770280702,1,unslotted,5,4,0
1,coarse,2,1415.55570215094,0,0,1415.55570215094,0.5,unslotted,5,4,0
0.025,coarse,2,10183.5053946054,678.021878121878,334.132867132867,9849.37252747253,1,batch_clear,5,4,0
0.05,coarse,2,6161.40539460539,417.921878121878,110.25,6051.15539460539,1,batch_clear,5,4,0
0.1,coarse,2,3399.34495504495,218.982317682318,6.79090909090909,3392.55404595405,1,batch_clear,5,4,0
0.2,coarse,2,2178.91528471528,145.211988011988,26.6727272727273,2152.24255744256,1,batch_clear,5,4,0
0.4,coarse,2,1539.6977022977,60.8295704295704,20.3727272727273,1519.32497502498,1,batch_clear,5,4,0
0.6,coarse,2,1343.8042957043,28.122977022977,3.27272727272727,1340.53156843157,1,batch_clear,5,4,0
0.8,coarse,2,1261.25154845155,26.0757242757243,1.30909090909091,1259.94245754246,1,batch_clear,5,4,0
0.825,fine,2,1246.81198801199,22.5152847152847,1.30909090909091,1245.5028971029,1,batch_clear,5,4,0
0.85,fine,2,1243.36033966034,27.7669330669331,1.30909090909091,1242.05124875125,1,batch_clear,5,4,1
0.875,fine,2,1269.21016483516,29.6826923076923,2.57142857142857,1266.63873626374,0.754545454545455,batch_clear,5,4,0
0.9,fine,2,1337.14112203586,95.4378253325622,2.52631578947368,1334.61480624639,0.759090909090909,batch_clear,5,4,0
0.925,fine,2,1326.05205320995,99.5795257374205,2.52631578947368,1323.52573742047,0.759090909090909,batch_clear,5,4,0
0.95,fine,2,1215.73626373626,10.7362637362637,3.2,1212.53626373626,0.704545454545455,batch_clear,5,4,0
0.975,fine,2,1291.74725274725,0,0,1291.74725274725,0.5,batch_clear,5,4,0
1,coarse,2,1245.6,0,0,1245.6,0.0549450549450549,batch_clear,5,4,0
0.025,coarse,2,11694.9911088911,944.936163836164,498.315884115884,11196.6752247752,1,baseline,5,5,0
0.05,coarse,2,6763.95044955045,56.5768231768234,184.983716283716,6578.96673326673,1,baseline,5,5,0
0.1,coarse,2,3951.95484515485,521.372427572427,4.17272727272727,3947.78211788212,1,baseline,5,5,0
0.2,coarse,2,2689.08671328671,344.24055944056,7.77272727272727,2681.31398601399,1,baseline,5,5,0
0.4,coarse,2,1867.4955044955,136.231768231768,10.4727272727273,1857.02277722278,1,baseline,5,5,0
0.6,coarse,2,1607.0988011988,56.4284715284715,5.07272727272727,1602.02607392607,1,baseline,5,5,0
0.65,fine,2,1572.25594405594,49.8713286713287,4.17272727272727,1568.08321678322,1,baseline,5,5,0
0.7,fine,2,1588.04055944056,80.8867132867133,2.37272727272727,1585.66783216783,1,baseline,5,5,0
0.75,fine,2,1566.25264735265,61.2746253746253,2.37272727272727,1563.87992007992,1,baseline,5,5,1
0.8,coarse,2,1478.86813186813,0,0,1478.86813186813,0.5,baseline,5,5,0
0.85,fine,2,1452.75824175824,0,0,1452.75824175824,0.5,baseline,5,5,0
0.9,fine,2,1450.58241758242,0,0,1450.58241758242,0.5,baseline,5,5,0
0.95,fine,2,1446.23076923077,0,0,1446.23076923077,0.5,baseline,5,5,0
1,coarse,2,1542.6,0,0,1542.6,0.0549450549450549,baseline,5,5,0
0.025,coarse,2,1906.64055944056,399.486713286713,2.37272727272727,1904.26783216783,1,fast_first,5,5,0
0.05,coarse,2,1622.79440559441,161.332867132867,2.37272727272727,1620.42167832168,1,fast_first,5,5,0
0.1,coarse,2,1611.80649350649,152.520779220779,2.37272727272727,1609.43376623377,1,fast_first,5,5,0
0.2,coarse,2,1567.70649350649,108.420779220779,2.37272727272727,1565.33376623377,1,fast_first,5,5,0
0.4,coarse,2,1464.1966033966,57.1306693306693,2.37272727272727,1461.82387612388,1,fast_first,5,5,0
0.6,coarse,2,1458.60869130869,53.7185814185814,2.37272727272727,1456.23596403596,1,fast_first,5,5,1
0.65,fine,2,1461.30869130869,56.4185814185814,2.37272727272727,1458.93596403596,1,fast_first,5,5,0
0.7,fine,2,1471.20869130869,66.3185814185814,2.37272727272727,1468.83596403596,1,fast_first,5,5,0
0.75,fine,2,1404.89010989011,0,0,1404.89010989011,0.5,fast_first,5,5,0
0.8,coarse,2,1404.89010989011,0,0,1404.89010989011,0.5,fast_first,5,5,0
0.85,fine,2,1413.59340659341,0,0,1413.59340659341,0.5,fast_first,5,5,0
0.9,fine,2,1444.05494505495,0,0,1444.05494505495,0.5,fast_first,5,5,0
0.95,fine,2,1444.05494505495,0,0,1444.05494505495,0.5,fast_first,5,5,0
1,coarse,2,1542.6,0,0,1542.6,0.0549450549450549,fast_first,5,5,0
0.025,coarse,2,2478.78387819211,690.5085881151,1.84090909090909,2476.9429691012,1,unslotted,5,5,0
0.05,coarse,2,2222.99527169153,698.43167011894,37.6099419755139,2185.38532971602,1,unslotted,5,5,0
0.1,coarse,2,1648.95226960555,232.184164183795,1.84090909090909,1647.11136051464,1,unslotted,5,5,0
0.2,coarse,2,1499.95400169697,138.822696238842,1.84090909090909,1498.11309260606,1,unslotted,5,5,0
0.4,coarse,2,1464.58518024478,131.224894883366,1.84090909090909,1462.74427115387,1,unslotted,5,5,1
0.6,coarse,2,1444.03145075065,74.2562510551703,4.60227272727273,1439.42917802337,0.7,unslotted,5,5,0
0.8,coarse,2,1462.06119404426,102.545728338582,4.60227272727273,1457.45892131698,0.7,unslotted,5,5,0
0.825,fine,2,1358.58276261569,0,0,1358.58276261569,0.5,unslotted,5,5,0
0.85,fine,2,1357.70492441336,0,0,1357.70492441336,0.5,unslotted,5,5,0
0.875,fine,2,1356.87724839401,0,0,1356.87724839401,0.5,unslotted,5,5,0
0.9,fine,2,1356.09555437574,0,0,1356.09555437574,0.5,unslotted,5,5,0
0.925,fine,2,1355.35611408819,0,0,1355.35611408819,0.5,unslotted,5,5,0
0.95,fine,2,1354.6555917105,0,0,1354.6555917105,0.5,unslotted,5,5,0
0.975,fine,2,1368.19236104075,0,0,1368.19236104075,0.5,unslotted,5,5,0
1,coarse,2,1367.26035421254,0,0,1367.26035421254,0.5,unslotted,5,5,0
0.025,coarse,2,12384.3713286713,1825.24405594406,964.17962037962,11420.1917082917,1,batch_clear,5,5,0
0.05,coarse,2,6689.19110889111,889.136163836164,146.711238761239,6542.47987012987,1,batch_clear,5,5,0
0.1,coarse,2,3727.1031968032,503.224075924076,16.5272727272727,3710.57592407592,1,batch_clear,5,5,0
0.2,coarse,2,2441.08231768232,185.444955044955,2.37272727272727,2438.70959040959,1,batch_clear,5,5,0
0.4,coarse,2,1902.84275724276,54.0845154845155,5.07272727272727,1897.77002997003,1,batch_clear,5,5,0
0.6,coarse,2,1686.9020979021,118.825174825175,3.27272727272727,1683.62937062937,1,batch_clear,5,5,0
0.8,coarse,2,1566.73726273726,76.99000999001,3.27272727272727,1563.46453546454,1,batch_clear,5,5,0
0.825,fine,2,1579.63396603397,107.293306693307,2.37272727272727,1577.26123876124,1,batch_clear,5,5,0
0.85,fine,2,1472.34065934066,0,0,1472.34065934066,0.5,batch_clear,5,5,0
0.875,fine,2,1511.11528471528,71.411988011988,3.27272727272727,1507.84255744256,1,batch_clear,5,5,1
0.9,fine,2,1435.35164835165,0,0,1435.35164835165,0.5,batch_clear,5,5,0
0.925,fine,2,1411.41758241758,0,0,1411.41758241758,0.5,batch_clear,5,5,0
0.95,fine,2,1415.76923076923,0,0,1415.76923076923,0.5,batch_clear,5,5,0
0.975,fine,2,1415.76923076923,0,0,1415.76923076923,0.5,batch_clear,5,5,0
1,coarse,2,1542.6,0,0,1542.6,0.0549450549450549,batch_clear,5,5,0
0.025,coarse,2,12846.1306693307,1887.1966033966,709.074575424575,12137.0560939061,1,baseline,5,6,0
0.05,coarse,2,7585.82847152847,136.498801198801,340.189210789211,7245.63926073926,1,baseline,5,6,0
0.1,coarse,2,4169.19110889111,46.8638361638364,29.7166333666334,4139.47447552448,1,baseline,5,6,0
0.2,coarse,2,2841.87902097902,207.648251748252,15.8727272727273,2826.00629370629,1,baseline,5,6,0
0.4,coarse,2,2156.30649350649,103.020779220779,5.07272727272727,2151.23376623377,1,baseline,5,6,0
0.6,coarse,2,1919.48781218781,96.8394605394606,8.67272727272727,1910.81508491508,1,baseline,5,6,0
0.65,fine,2,1898.25374625375,123.473526473526,5.97272727272727,1892.28101898102,1,baseline,5,6,0
0.7,fine,2,1891.31088911089,144.816383616384,5.97272727272727,1885.33816183816,1,baseline,5,6,0
0.75,fine,2,1889.02627372627,127.300999000999,5.97272727272727,1883.05354645355,1,baseline,5,6,1
0.8,coarse,2,1829.95242257742,92.1612137862137,10.4318181818182,1819.5206043956,0.7,baseline,5,6,0
0.85,fine,2,1674.69230769231,0,0,1674.69230769231,0.5,baseline,5,6,0
0.9,fine,2,1676.86813186813,0,0,1676.86813186813,0.5,baseline,5,6,0
0.95,fine,2,1753.02197802198,0,0,1753.02197802198,0.5,baseline,5,6,0
1,coarse,2,1839.6,0,0,1839.6,0.0549450549450549,baseline,5,6,0
0.025,coarse,2,2442.98121878122,457.146053946054,5.72727272727273,2437.25394605395,1,fast_first,5,6,0
0.05,coarse,2,2016.49000999001,248.237262737263,4.17272727272727,2012.31728271728,1,fast_first,5,6,0
0.1,coarse,2,1967.42517482517,277.502097902098,4.17272727272727,1963.25244755245,1,fast_first,5,6,0
0.2,coarse,2,1839.3977022977,162.52957042957,4.17272727272727,1835.22497502498,1,fast_first,5,6,0
0.25,fine,2,1780.52187812188,108.005394605395,4.17272727272727,1776.34915084915,1,fast_first,5,6,0
0.3,fine,2,1801.03396603397,130.693306693307,4.17272727272727,1796.86123876124,1,fast_first,5,6,0
0.35,fine,2,1753.33396603397,82.9933066933066,4.17272727272727,1749.16123876124,1,fast_first,5,6,1
0.4,coarse,2,1753.33396603397,82.9933066933066,4.17272727272727,1749.16123876124,1,fast_first,5,6,0
0.45,fine,2,1812.69440559441,153.232867132867,4.17272727272727,1808.52167832168,1,fast_first,5,6,0
0.5,fine,2,1804.59440559441,145.132867132867,4.17272727272727,1800.42167832168,1,fast_first,5,6,0
0.55,fine,2,1798.29440559441,138.832867132867,4.17272727272727,1794.12167832168,1,fast_first,5,6,0
0.6,coarse,2,1785.27902097902,141.048251748252,4.17272727272727,1781.10629370629,1,fast_first,5,6,0
0.8,coarse,2,1777.93066933067,124.996603396603,4.17272727272727,1773.75794205794,1,fast_first,5,6,0
1,coarse,2,1839.6,0,0,1839.6,0.0549450549450549,fast_first,5,6,0
0.025,coarse,2,3428.95215386436,1319.49083211988,174.419285800701,3254.53286806365,1,unslotted,5,6,0
0.05,coarse,2,2562.74024411548,749.820585804636,80.0127848549257,2482.72745926055,1,unslotted,5,6,0
0.1,coarse,2,2215.28225292269,539.249363615875,3.10909090909091,2212.1731620136,1,unslotted,5,6,0
0.2,coarse,2,1944.2782035717,297.856815745066,3.10909090909091,1941.16911266261,1,unslotted,5,6,0
0.4,coarse,2,1852.60536086456,252.477084533661,3.10909090909091,1849.49626995547,1,unslotted,5,6,1
0.6,coarse,2,2954.93426607757,1333.30543667335,5.51612903225806,2949.41813704532,0.781818181818182,unslotted,5,6,0
0.8,coarse,2,1863.10999566509,213.276645927889,7.95348837209302,1855.156507293,0.695454545454545,unslotted,5,6,0
0.825,fine,2,1674.40264643187,26.489321611778,10.0588235294118,1664.34382290246,0.654545454545455,unslotted,5,6,0
0.85,fine,2,1672.9868531692,26.8806106240324,10.0588235294118,1662.92802963979,0.654545454545455,unslotted,5,6,0
0.875,fine,2,1671.65196237868,27.2495402641598,10.0588235294118,1661.59313884927,0.654545454545455,unslotted,5,6,0
0.9,fine,2,1642.79325837446,0,0,1642.79325837446,0.5,unslotted,5,6,0
0.925,fine,2,1641.2710764582,0,0,1641.2710764582,0.5,unslotted,5,6,0
0.95,fine,2,1639.82900937962,0,0,1639.82900937962,0.5,unslotted,5,6,0
0.975,fine,2,1638.46089445893,0,0,1638.46089445893,0.5,unslotted,5,6,0
1,coarse,2,1637.16118528427,0,0,1637.16118528427,0.5,unslotted,5,6,0
0.025,coarse,2,13259.3988011988,26.7284715284723,815.515984015984,12443.8828171828,1,batch_clear,5,6,0
0.05,coarse,2,6713.49110889111,913.436163836164,196.946253746254,6516.54485514486,1,batch_clear,5,6,0
0.1,coarse,2,4058.59000999001,310.337262737263,26.6727272727273,4031.91728271728,1,batch_clear,5,6,0
0.2,coarse,2,2930.76143856144,257.365834165834,25.65,2905.11143856144,1,batch_clear,5,6,0
0.4,coarse,2,2269.28121878122,283.446053946054,5.07272727272727,2264.20849150849,1,batch_clear,5,6,0
0.6,coarse,2,1885.92077922078,87.2064935064935,5.07272727272727,1880.84805194805,1,batch_clear,5,6,1
0.8,coarse,2,2241.51975683891,555.948328267477,9.76595744680851,2231.7537993921,0.713636363636364,batch_clear,5,6,0
0.825,fine,2,1987.45776098901,284.479739010989,37.875,1949.58276098901,0.718181818181818,batch_clear,5,6,0
0.85,fine,2,2004.8643543956,267.073145604396,37.875,1966.9893543956,0.718181818181818,batch_clear,5,6,0
0.875,fine,2,1731.26373626374,0,0,1731.26373626374,0.5,batch_clear,5,6,0
0.9,fine,2,1724.73626373626,0,0,1724.73626373626,0.5,batch_clear,5,6,0
0.925,fine,2,1737.79120879121,0,0,1737.79120879121,0.5,batch_clear,5,6,0
0.95,fine,2,1726.91208791209,0,0,1726.91208791209,0.5,batch_clear,5,6,0
0.975,fine,2,1839.6,0,0,1839.6,0.0549450549450549,batch_clear,5,6,0
1,coarse,2,1839.6,0,0,1839.6,0.0549450549450549,batch_clear,5,6,0
