protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,stable_fraction,stability_class,arrival_rate_pkt_s,goodput_pkt_s,rate_relative_error,rate_threshold,rate_check_status,little_relative_error,little_threshold,little_check_status,n_aloha_probability_tests,aloha_ci95_coverage_fraction,aloha_ci95_all_inside,aloha_probability_check_status,aloha_controlled_file_status,aloha_controlled_available,aloha_controlled_K,aloha_controlled_q,aloha_controlled_trials,aloha_controlled_probability_pass,aloha_controlled_service_relative_error,aloha_controlled_preregistered_parameters_valid,aloha_controlled_probability_status,aloha_controlled_service_status,aloha_controlled_hard_gate_status,overall_status
s7_clean,fixed_payload,15,15,1,198,0.5,1,stable,584,585,0.00171232876712329,0.05,pass,0.00119190352204332,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_payload,15,15,1,198,0.4,1,stable,584,586.333333333333,0.00399543378995382,0.05,pass,0.00438443213742513,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_payload,15,7.5,2,396,0.5,1,stable,290.333333333333,292,0.00574052812858908,0.05,pass,0.0495244258058629,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cb,fixed_payload,15,7.5,2,396,0.5,1,stable,290.333333333333,290.666666666667,0.00114810562572005,0.05,pass,0.00147437329667603,0.05,pass,4,1,1,diagnostic_only,present,1,40,0.025,10993,1,0.0110575878907009,1,pass,pass,pass,pass
sb_cf,fixed_payload,15,7.5,2,396,0.00447213595499958,1,stable,290.333333333333,291.666666666667,0.00459242250287275,0.05,pass,0.00184816521665816,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sb_cb,fixed_payload,15,7.5,2,396,0.6,1,stable,290.333333333333,291,0.00229621125143638,0.05,pass,0.0020832673514705,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_payload,15,7.5,2,396,0.5,1,stable,290.333333333333,290.666666666667,0.00114810562572005,0.05,pass,0.000642191611088774,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_payload,15,7.5,2,396,0.5,1,stable,290.333333333333,291.666666666667,0.00459242250287275,0.05,pass,0.0101675925764674,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_payload,15,5,3,594,0.3,1,stable,203.666666666667,203.333333333333,0.00163666121113255,0.05,pass,0.00292160846257271,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cb,fixed_payload,15,5,3,594,0.5,1,stable,203.666666666667,203.666666666667,0,0.05,pass,0.000137346601015127,0.05,pass,2,1,1,diagnostic_only,present,1,40,0.025,10993,1,0.0110575878907009,1,pass,pass,pass,pass
sb_cf,fixed_payload,15,5,3,594,0.00447213595499958,0.666666666666667,mixed,203.666666666667,138,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sb_cb,fixed_payload,15,5,3,594,0.6,1,stable,203.666666666667,204,0.00163666121112767,0.05,pass,0.000125108352769835,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_payload,15,5,3,594,0.5,1,stable,203.666666666667,204,0.00163666121112767,0.05,pass,6.3676851217176e-05,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_payload,15,5,3,594,0.6,1,stable,203.666666666667,202.333333333333,0.00654664484452043,0.05,pass,0.00784754063727219,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_payload,15,3.75,4,792,0.4,0.666666666666667,mixed,143.666666666667,102.333333333333,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sf_cb,fixed_payload,15,3.75,4,792,0.5,1,stable,143.666666666667,144,0.00232018561484687,0.05,pass,0.000662673004358512,0.05,pass,2,1,1,diagnostic_only,present,1,40,0.025,10993,1,0.0110575878907009,1,pass,pass,pass,pass
sb_cf,fixed_payload,15,3.75,4,792,0.00447213595499958,1,stable,143.666666666667,143.666666666667,0,0.05,pass,0.00124048974455472,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sb_cb,fixed_payload,15,3.75,4,792,0.8,1,stable,143.666666666667,144,0.00232018561484687,0.05,pass,0.000132735371365351,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_payload,15,3.75,4,792,0.6,1,stable,143.666666666667,143.666666666667,0,0.05,pass,0,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_payload,15,3.75,4,792,0.6,1,stable,143.666666666667,143.666666666667,0,0.05,pass,0.00809634981596336,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_payload,15,3,5,990,0.4,1,stable,123,123.666666666667,0.0054200542005447,0.05,pass,0.00353553185130831,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cb,fixed_payload,15,3,5,990,0.6,1,stable,123,123,0,0.05,pass,4.31147205494414e-17,0.05,pass,2,1,1,diagnostic_only,present,1,40,0.025,10993,1,0.0110575878907009,1,pass,pass,pass,pass
sb_cf,fixed_payload,15,3,5,990,0.00334370152488211,0.666666666666667,mixed,123,90.3333333333333,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sb_cb,fixed_payload,15,3,5,990,0.8,1,stable,123,123,0,0.05,pass,4.81988129248092e-17,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_payload,15,3,5,990,0.4,1,stable,123,123,0,0.05,pass,0,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_payload,15,3,5,990,0.6,1,stable,123,123.666666666667,0.0054200542005447,0.05,pass,0.00594249425481453,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_payload,15,2.5,6,1188,0.4,1,stable,102.333333333333,102.666666666667,0.0032573289902345,0.05,pass,0.000578952381166774,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cb,fixed_payload,15,2.5,6,1188,0.6,1,stable,102.333333333333,102.666666666667,0.0032573289902345,0.05,pass,0.00139921230871847,0.05,pass,3,1,1,diagnostic_only,present,1,40,0.025,10993,1,0.0110575878907009,1,pass,pass,pass,pass
sb_cf,fixed_payload,15,2.5,6,1188,0.00299069756244244,1,stable,102.333333333333,102.333333333333,0,0.05,pass,0.0130300877915629,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sb_cb,fixed_payload,15,2.5,6,1188,0.6,1,stable,102.333333333333,102.666666666667,0.0032573289902345,0.05,pass,0.00162073193261785,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_payload,15,2.5,6,1188,0.6,1,stable,102.333333333333,102.666666666667,0.0032573289902345,0.05,pass,0.00161004495159059,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_busy,fixed_payload,15,2.5,6,1188,0.6,1,stable,102.333333333333,103,0.00651465798045929,0.05,pass,0.00304123564122766,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
