protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,condition_elapsed_s,timeout_exceeded
sb_cb,fixed_packet,30,30,6,1140,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8414695,0
s7_clean,fixed_packet,30,30,6,1140,0.05,1,54,NaN,54,NaN,0,NaN,0,NaN,16470.8703703704,NaN,3804.64814814815,NaN,12666.2222222222,NaN,16470.8703703704,NaN,14625.5,NaN,42353.6,NaN,46795.84,NaN,14625.5,NaN,42353.6,NaN,46795.84,NaN,3.72222222222222,NaN,58.6666666666667,NaN,284.333333333333,NaN,10915.5,NaN,102,NaN,162,NaN,1140,NaN,0,NaN,1080,NaN,720,NaN,6480,NaN,4320,NaN,NaN,NaN,0.8155,NaN,11.64814,NaN,10.83264,NaN,0.8155,NaN,235.294117647059,NaN,1,NaN,0.527157125515318,NaN,0.462857142857143,NaN,93,NaN,34,NaN,1.62962962962963,NaN,2142,NaN,1008,NaN,2142,NaN,567,NaN,1134,NaN,1.0032312,0
s7_busy,fixed_packet,30,30,6,1140,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5728962,0
sf_cf,fixed_payload,5,5,1,190,0.05,1,13,NaN,13,NaN,0,NaN,0,NaN,4564.61538461538,NaN,0,NaN,4564.61538461538,NaN,4564.61538461538,NaN,3260,NaN,15066.5,NaN,16295,NaN,3260,NaN,15066.5,NaN,16295,NaN,92.3076923076923,NaN,0,NaN,4282.30769230769,NaN,0,NaN,0,NaN,0,NaN,190,NaN,0,NaN,260,NaN,240,NaN,260,NaN,240,NaN,NaN,NaN,0.0456,NaN,1.1126,NaN,1.067,NaN,0.0456,NaN,37.7430972388956,NaN,1,NaN,0.0666906345497032,NaN,0.257142857142857,NaN,14,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.0759547,0
sf_cb,fixed_payload,5,5,1,190,0.05,1,13,NaN,13,NaN,0,NaN,0,NaN,7414.61538461538,NaN,658.461538461538,NaN,6756.15384615385,NaN,7414.61538461538,NaN,7120,NaN,17673.5,NaN,18410,NaN,7120,NaN,17673.5,NaN,18410,NaN,91.5384615384615,NaN,0,NaN,5846.15384615385,NaN,350.769230769231,NaN,87.6923076923077,NaN,190,NaN,190,NaN,0,NaN,260,NaN,260,NaN,260,NaN,260,NaN,NaN,NaN,0.0494,NaN,1.9278,NaN,1.8784,NaN,0.0494,NaN,55.1260504201681,NaN,1,NaN,0,NaN,0.281666666666667,NaN,20,NaN,6,NaN,1.46153846153846,NaN,570,NaN,570,NaN,1140,NaN,570,NaN,1140,NaN,0.088533,0
sb_cf,fixed_payload,5,5,1,190,0.05,1,13,NaN,13,NaN,0,NaN,0,NaN,315.384615384615,NaN,0,NaN,315.384615384615,NaN,315.384615384615,NaN,265,NaN,486.75,NaN,495,NaN,265,NaN,486.75,NaN,495,NaN,0,NaN,15,NaN,110.384615384615,NaN,0,NaN,0,NaN,0,NaN,190,NaN,0,NaN,260,NaN,260,NaN,260,NaN,260,NaN,NaN,NaN,0.0494,NaN,0.082,NaN,0.0326,NaN,0.0494,NaN,-1.92076830732293,NaN,1,NaN,1.69241314729445e-16,NaN,0.281666666666667,NaN,14,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.2616917,0
sb_cb,fixed_payload,5,5,1,190,0.05,1,13,NaN,13,NaN,0,NaN,0,NaN,534.230769230769,NaN,0,NaN,534.230769230769,NaN,534.230769230769,NaN,475,NaN,1108,NaN,1195,NaN,475,NaN,1108,NaN,1195,NaN,0,NaN,16.1538461538462,NaN,123.846153846154,NaN,0,NaN,14.2307692307692,NaN,190,NaN,190,NaN,0,NaN,260,NaN,260,NaN,260,NaN,260,NaN,NaN,NaN,0.0494,NaN,0.1389,NaN,0.0895,NaN,0.0494,NaN,-4.3217286914766,NaN,1,NaN,0,NaN,0.281666666666667,NaN,15,NaN,1,NaN,1.07692307692308,NaN,20,NaN,20,NaN,20,NaN,20,NaN,20,NaN,1.4938275,0
s7_clean,fixed_payload,5,5,1,190,0.05,1,13,NaN,13,NaN,0,NaN,0,NaN,582,NaN,0,NaN,582,NaN,582,NaN,549,NaN,954.5,NaN,983,NaN,549,NaN,954.5,NaN,983,NaN,3.61538461538462,NaN,36,NaN,162.692307692308,NaN,27.6923076923077,NaN,0,NaN,162,NaN,190,NaN,0,NaN,260,NaN,260,NaN,260,NaN,260,NaN,NaN,NaN,0.0494,NaN,0.15132,NaN,0.10192,NaN,0.0494,NaN,-1.92076830732293,NaN,1,NaN,1.83423047948909e-16,NaN,0.281666666666667,NaN,14,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.44312,0
s7_busy,fixed_payload,5,5,1,190,0.05,1,13,NaN,13,NaN,0,NaN,0,NaN,5849.76923076923,NaN,0,NaN,5849.76923076923,NaN,5849.76923076923,NaN,2331,NaN,24608.6,NaN,25814,NaN,2331,NaN,24608.6,NaN,25814,NaN,3.61538461538462,NaN,63.6923076923077,NaN,310.846153846154,NaN,4995,NaN,124.615384615385,NaN,162,NaN,190,NaN,0,NaN,260,NaN,240,NaN,260,NaN,240,NaN,NaN,NaN,0.0456,NaN,1.41708,NaN,1.37148,NaN,0.0456,NaN,31.1164465786315,NaN,1,NaN,0.0732915572868152,NaN,0.257142857142857,NaN,24,NaN,10,NaN,1.76923076923077,NaN,6363,NaN,2961,NaN,6363,NaN,2583,NaN,5544,NaN,3.116607,0
sf_cf,fixed_payload,5,2.5,2,380,0.025,1,7,NaN,7,NaN,0,NaN,0,NaN,12545.7142857143,NaN,0,NaN,12545.7142857143,NaN,12545.7142857143,NaN,14280,NaN,25250,NaN,25250,NaN,14280,NaN,25250,NaN,25250,NaN,168.571428571429,NaN,0,NaN,11997.1428571429,NaN,0,NaN,0,NaN,0,NaN,380,NaN,0,NaN,140,NaN,140,NaN,280,NaN,280,NaN,NaN,NaN,0.0532,NaN,1.7564,NaN,1.7032,NaN,0.0532,NaN,-35.3421368547419,NaN,1,NaN,0,NaN,0.175,NaN,7,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.0434395,0
sf_cb,fixed_payload,5,2.5,2,380,0.01,1,7,NaN,7,NaN,0,NaN,0,NaN,16454.2857142857,NaN,0,NaN,16454.2857142857,NaN,16454.2857142857,NaN,10765,NaN,45665,NaN,45665,NaN,10765,NaN,45665,NaN,45665,NaN,114.285714285714,NaN,0,NaN,15498.5714285714,NaN,271.428571428571,NaN,0,NaN,190,NaN,380,NaN,0,NaN,140,NaN,100,NaN,280,NaN,200,NaN,NaN,NaN,0.038,NaN,1.5282,NaN,1.4902,NaN,0.038,NaN,14.7899159663866,NaN,1,NaN,0.507394320115168,NaN,0.125,NaN,7,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.0456032,0
sb_cf,fixed_payload,5,2.5,2,380,0.05,1,7,NaN,7,NaN,0,NaN,0,NaN,443.571428571429,NaN,0,NaN,443.571428571429,NaN,443.571428571429,NaN,415,NaN,615,NaN,615,NaN,415,NaN,615,NaN,615,NaN,0,NaN,15,NaN,48.5714285714286,NaN,0,NaN,0,NaN,0,NaN,380,NaN,0,NaN,140,NaN,140,NaN,280,NaN,280,NaN,NaN,NaN,0.0532,NaN,0.0621,NaN,0.00890000000000001,NaN,0.0532,NaN,1.4405762304922,NaN,1,NaN,1.11737421963079e-16,NaN,0.175,NaN,7,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.1703417,0
sb_cb,fixed_payload,5,2.5,2,380,0.05,1,7,NaN,7,NaN,0,NaN,0,NaN,680.714285714286,NaN,0,NaN,680.714285714286,NaN,680.714285714286,NaN,670,NaN,745,NaN,745,NaN,670,NaN,745,NaN,745,NaN,0,NaN,15,NaN,95.7142857142857,NaN,0,NaN,0,NaN,190,NaN,380,NaN,0,NaN,140,NaN,140,NaN,280,NaN,280,NaN,NaN,NaN,0.0532,NaN,0.0953,NaN,0.0421,NaN,0.0532,NaN,3.45738295318127,NaN,1,NaN,0,NaN,0.175,NaN,7,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.7264484,0
s7_clean,fixed_payload,5,2.5,2,380,0.05,1,7,NaN,7,NaN,0,NaN,0,NaN,619.571428571429,NaN,0,NaN,619.571428571429,NaN,619.571428571429,NaN,603,NaN,670,NaN,670,NaN,603,NaN,670,NaN,670,NaN,4.28571428571429,NaN,36,NaN,37.2857142857143,NaN,0,NaN,0,NaN,162,NaN,380,NaN,0,NaN,140,NaN,140,NaN,280,NaN,280,NaN,NaN,NaN,0.0532,NaN,0.08674,NaN,0.03354,NaN,0.0532,NaN,1.72869147659063,NaN,1,NaN,0,NaN,0.175,NaN,7,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.4707863,0
s7_busy,fixed_payload,5,2.5,2,380,0.05,1,7,NaN,7,NaN,0,NaN,0,NaN,2819.42857142857,NaN,0,NaN,2819.42857142857,NaN,2819.42857142857,NaN,2159,NaN,6411,NaN,6411,NaN,2159,NaN,6411,NaN,6411,NaN,4.28571428571429,NaN,41.1428571428571,NaN,96.4285714285714,NaN,2112.42857142857,NaN,23.1428571428571,NaN,162,NaN,380,NaN,0,NaN,140,NaN,140,NaN,280,NaN,280,NaN,NaN,NaN,0.0532,NaN,0.39472,NaN,0.34152,NaN,0.0532,NaN,43.9855942376951,NaN,1,NaN,1.40634250180528e-16,NaN,0.175,NaN,8,NaN,1,NaN,1.14285714285714,NaN,4095,NaN,1890,NaN,4095,NaN,1638,NaN,3591,NaN,2.2726574,0
sf_cf,fixed_payload,5,1.66666666666667,3,570,0.05,1,5,NaN,5,NaN,0,NaN,0,NaN,5363,NaN,0,NaN,5363,NaN,5363,NaN,2045,NaN,17270,NaN,17270,NaN,2045,NaN,17270,NaN,17270,NaN,347,NaN,0,NaN,4446,NaN,0,NaN,0,NaN,0,NaN,570,NaN,0,NaN,100,NaN,100,NaN,300,NaN,300,NaN,NaN,NaN,0.057,NaN,0.5363,NaN,0.4793,NaN,0.057,NaN,-52.6290516206483,NaN,1,NaN,2.07015294541331e-16,NaN,0.125,NaN,5,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.0844612,0
sf_cb,fixed_payload,5,1.66666666666667,3,570,0.05,1,5,NaN,5,NaN,0,NaN,0,NaN,3045,NaN,0,NaN,3045,NaN,3045,NaN,2405,NaN,6170,NaN,6170,NaN,2405,NaN,6170,NaN,6170,NaN,119,NaN,0,NaN,1938,NaN,228,NaN,0,NaN,190,NaN,570,NaN,0,NaN,100,NaN,100,NaN,300,NaN,300,NaN,NaN,NaN,0.057,NaN,0.3045,NaN,0.2475,NaN,0.057,NaN,28.5234093637455,NaN,1,NaN,1.82302631301339e-16,NaN,0.125,NaN,5,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.0330649,0
sb_cf,fixed_payload,5,1.66666666666667,3,570,0.01,1,5,NaN,5,NaN,0,NaN,0,NaN,1040,NaN,0,NaN,1040,NaN,1040,NaN,985,NaN,1540,NaN,1540,NaN,985,NaN,1540,NaN,1540,NaN,0,NaN,15,NaN,455,NaN,0,NaN,0,NaN,0,NaN,570,NaN,0,NaN,100,NaN,100,NaN,300,NaN,300,NaN,NaN,NaN,0.057,NaN,0.104,NaN,0.047,NaN,0.057,NaN,3.937575030012,NaN,1,NaN,1.33440267382831e-16,NaN,0.125,NaN,5,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.1938988,0
sb_cb,fixed_payload,5,1.66666666666667,3,570,0.025,1,5,NaN,5,NaN,0,NaN,0,NaN,869,NaN,0,NaN,869,NaN,869,NaN,850,NaN,945,NaN,945,NaN,850,NaN,945,NaN,945,NaN,0,NaN,15,NaN,94,NaN,0,NaN,0,NaN,190,NaN,570,NaN,0,NaN,100,NaN,100,NaN,300,NaN,300,NaN,NaN,NaN,0.057,NaN,0.0869,NaN,0.0299,NaN,0.057,NaN,3.45738295318127,NaN,1,NaN,0,NaN,0.125,NaN,5,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.9139461,0
s7_clean,fixed_payload,5,1.66666666666667,3,570,0.05,1,5,NaN,5,NaN,0,NaN,0,NaN,847.4,NaN,0,NaN,847.4,NaN,847.4,NaN,841,NaN,901,NaN,901,NaN,841,NaN,901,NaN,901,NaN,3.8,NaN,36,NaN,75.6,NaN,0,NaN,0,NaN,162,NaN,570,NaN,0,NaN,100,NaN,100,NaN,300,NaN,300,NaN,NaN,NaN,0.057,NaN,0.08474,NaN,0.02774,NaN,0.057,NaN,3.45738295318127,NaN,1,NaN,1.63769032426416e-16,NaN,0.125,NaN,5,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.350792,0
s7_busy,fixed_payload,5,1.66666666666667,3,570,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4221583,0
sf_cf,fixed_payload,5,1.25,4,760,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1023182,0
sf_cb,fixed_payload,5,1.25,4,760,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0334656,0
sb_cf,fixed_payload,5,1.25,4,760,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1392101,0
sb_cb,fixed_payload,5,1.25,4,760,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1588221,0
s7_clean,fixed_payload,5,1.25,4,760,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0673303,0
s7_busy,fixed_payload,5,1.25,4,760,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3626931,0
sf_cf,fixed_payload,5,1,5,950,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.020358,0
sf_cb,fixed_payload,5,1,5,950,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0183007,0
sb_cf,fixed_payload,5,1,5,950,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1111896,0
sb_cb,fixed_payload,5,1,5,950,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0867897,0
s7_clean,fixed_payload,5,1,5,950,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0384551,0
s7_busy,fixed_payload,5,1,5,950,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0601006,0
sf_cf,fixed_payload,5,0.833333333333333,6,1140,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0281006,0
sf_cb,fixed_payload,5,0.833333333333333,6,1140,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.018246,0
