q,stage,n_runs,mean_total_delay_us,se_total_delay_us,mean_queue_delay_us,mean_access_delay_us,completion_ratio_mean,min_completion_ratio,variant,lambda_per_node,M,selected
0.8,coarse,3,1711.02303879167,138.981705829719,1.71428571428571,1709.30875307738,1,1,sb_cb,3,6,0
0.9,coarse,3,1897.19342188436,326.212048082477,1.71428571428571,1895.47913617007,1,1,sb_cb,3,6,0
0.95,coarse,3,2047.51148196819,475.487547335374,1.71428571428571,2045.79719625391,1,1,sb_cb,3,6,0
0.975,coarse,3,2412.99803296959,849.002124703941,1.71428571428571,2411.28374725531,1,1,sb_cb,3,6,0
1,coarse,3,5691.28828828829,4170.1615135779,5.33333333333333,5685.95495495495,0.767909818794775,0.321428571428571,sb_cb,3,6,0
0.01,coarse,3,1514.43216192903,19.0499966954571,8.16983057766891,1506.26233135136,1,1,sb_cb,5,1,0
0.025,coarse,3,834.131475152928,24.2261521247002,2.72667891406409,831.404796238864,1,1,sb_cb,5,1,0
0.05,coarse,3,653.311762110767,5.21342621213446,1.87323943661972,651.438522674147,1,1,sb_cb,5,1,0
0.1,coarse,3,556.432826975881,12.560474319029,0.507042253521127,555.925784722359,1,1,sb_cb,5,1,0
0.2,coarse,3,493.289456702816,5.07330513934359,0.507042253521127,492.782414449295,1,1,sb_cb,5,1,0
0.3,coarse,3,475.578705990031,2.38103485978856,0.507042253521127,475.07166373651,1,1,sb_cb,5,1,0
0.325,fine,3,473.635274479979,3.15003885573836,0.507042253521127,473.128232226458,1,1,sb_cb,5,1,0
0.35,fine,3,471.18796791972,2.32412537371434,0.507042253521127,470.680925666199,1,1,sb_cb,5,1,1
0.375,fine,3,469.58994264794,2.58398153029216,0.507042253521127,469.082900394419,1,1,sb_cb,5,1,0
0.4,coarse,3,469.108056943813,4.20412089920378,0.507042253521127,468.601014690292,1,1,sb_cb,5,1,0
0.425,fine,3,468.505356590219,5.37091584744952,0.507042253521127,467.998314336698,1,1,sb_cb,5,1,0
0.45,fine,3,466.662403123745,5.36971496200495,0.507042253521127,466.155360870224,1,1,sb_cb,5,1,0
0.475,fine,3,471.66928405402,6.69166672683182,0.507042253521127,471.162241800499,1,1,sb_cb,5,1,0
0.5,coarse,3,474.009020932514,9.07294853876906,1.50704225352113,472.501978678993,1,1,sb_cb,5,1,0
0.6,coarse,3,471.049901559897,9.88269408457148,1.08450704225352,469.965394517643,1,1,sb_cb,5,1,0
0.7,coarse,3,474.487739433327,14.5531748912209,1.08450704225352,473.403232391074,1,1,sb_cb,5,1,0
0.8,coarse,3,500.594999637846,31.3128482891209,1.08450704225352,499.510492595592,1,1,sb_cb,5,1,0
0.9,coarse,3,729.039929149464,145.798602792694,6.26760563380282,722.772323515661,1,1,sb_cb,5,1,0
0.95,coarse,3,983.443039725026,280.010472087201,6.25352112676056,977.189518598266,1,1,sb_cb,5,1,0
0.975,coarse,3,202962.967422581,202282.864583322,124451.774647887,78511.192774694,1,1,sb_cb,5,1,0
1,coarse,3,3337.16336633663,2862.16855090983,0,3337.16336633663,0.173822687828179,0.00537634408602151,sb_cb,5,1,0
0.01,coarse,3,1724.01823611139,63.2332672084311,21.8087134306541,1702.20952268073,1,1,sb_cb,5,2,0
0.025,coarse,3,1069.79314079898,20.8651667060496,10.4739742804654,1059.31916651851,1,1,sb_cb,5,2,0
0.05,coarse,3,867.215007671085,9.13220432002442,2.53276178812002,864.682245882965,1,1,sb_cb,5,2,0
0.1,coarse,3,781.516158663058,14.8519482887199,1.88058787507655,779.635570787982,1,1,sb_cb,5,2,0
0.2,coarse,3,721.096063054343,8.91354697355819,1.1830985915493,719.912964462794,1,1,sb_cb,5,2,0
0.225,fine,3,718.841392910996,11.4764305828738,1.50704225352113,717.334350657475,1,1,sb_cb,5,2,0
0.25,fine,3,711.379412520001,8.5877925149106,1.49295774647887,709.886454773522,1,1,sb_cb,5,2,0
0.275,fine,3,708.484605153125,11.1222560315104,1.42253521126761,707.062069941858,1,1,sb_cb,5,2,1
0.3,coarse,3,707.877443717941,10.4129252233049,1.42253521126761,706.454908506674,1,1,sb_cb,5,2,0
0.325,fine,3,704.182486221678,9.05604043032071,1.83098591549296,702.351500306185,1,1,sb_cb,5,2,0
0.35,fine,3,704.088994462333,10.9399812381006,2.35211267605634,701.736881786276,1,1,sb_cb,5,2,0
0.375,fine,3,702.150781265433,10.7706844274519,2.35211267605634,699.798668589376,1,1,sb_cb,5,2,0
0.4,coarse,3,700.318234794461,10.8823913633962,2.35211267605634,697.966122118405,1,1,sb_cb,5,2,0
0.5,coarse,3,697.228884762526,18.7133398484936,2.76056338028169,694.468321382244,1,1,sb_cb,5,2,0
0.6,coarse,3,692.289222948726,17.5300752077753,2.07042253521127,690.218800413514,1,1,sb_cb,5,2,0
0.7,coarse,3,709.572177337047,32.9702171759628,2.04225352112676,707.52992381592,1,1,sb_cb,5,2,0
0.8,coarse,3,695.756987930387,21.4185275933994,2.70422535211268,693.052762578275,1,1,sb_cb,5,2,0
0.9,coarse,3,789.433333991795,115.778485493144,10.2112676056338,779.222066386162,1,1,sb_cb,5,2,0
0.95,coarse,3,1136.45147791847,412.430394873996,8,1128.45147791847,1,1,sb_cb,5,2,0
0.975,coarse,3,953616.765840955,952329.951576591,696964.684915947,256652.080925008,1,1,sb_cb,5,2,0
1,coarse,3,1342.1865942029,636.331798675661,0,1342.1865942029,0.338802227943527,0.043010752688172,sb_cb,5,2,0
0.01,coarse,3,2052.48825632618,70.794200204544,21.8988898326847,2030.58936649349,1,1,sb_cb,5,3,0
0.025,coarse,3,1341.58301562531,10.9886492493722,9.25923657889365,1332.32377904642,1,1,sb_cb,5,3,0
0.05,coarse,3,1102.46819298211,8.71812696621379,4.7817922024903,1097.68640077962,1,1,sb_cb,5,3,0
0.1,coarse,3,1007.24854644463,16.0241317802167,2.95407225964483,1004.29447418499,1,1,sb_cb,5,3,0
0.2,coarse,3,940.151966497442,7.86548366488641,2.18289446825883,937.969072029183,1,1,sb_cb,5,3,0
0.3,coarse,3,935.063357235512,11.2636939165659,2.14574402939375,932.917613206118,1,1,sb_cb,5,3,0
0.325,fine,3,933.098163548848,11.6215202055745,2.08940600122474,931.008757547623,1,1,sb_cb,5,3,0
0.35,fine,3,938.466290026273,18.5065864890766,2.04715248009798,936.419137546175,1,1,sb_cb,5,3,0
0.375,fine,3,940.385246495335,27.0840662795051,2.04715248009798,938.338094015237,1,1,sb_cb,5,3,0
0.4,coarse,3,921.560604863402,11.0934876384005,1.77954684629516,919.781058017107,1,1,sb_cb,5,3,1
0.425,fine,3,929.461753221526,19.4776355324088,1.77954684629516,927.682206375231,1,1,sb_cb,5,3,0
0.45,fine,3,928.350002304618,19.6271586508454,1.77954684629516,926.570455458323,1,1,sb_cb,5,3,0
0.475,fine,3,930.784728944024,22.8993466418331,1.75137783221066,929.033351111813,1,1,sb_cb,5,3,0
0.5,coarse,3,924.826692741771,11.7461670222559,1.75137783221066,923.07531490956,1,1,sb_cb,5,3,0
0.6,coarse,3,935.01714964871,23.3832942846265,4.56827924066136,930.448870408049,1,1,sb_cb,5,3,0
0.7,coarse,3,932.899005063574,24.6258899082828,5.25842008573178,927.640584977843,1,1,sb_cb,5,3,0
0.8,coarse,3,960.221595585669,47.121077166873,5.11757501530925,955.10402057036,1,1,sb_cb,5,3,0
0.9,coarse,3,967.354078185805,58.9063497116893,3.68095529699939,963.673122888806,1,1,sb_cb,5,3,0
0.95,coarse,3,1429.48446687606,404.282101007495,58.328842620943,1371.15562425511,1,1,sb_cb,5,3,0
0.975,coarse,3,616645.585824625,567188.918718634,190575.369014084,426070.216810541,0.714975845410628,0.144927536231884,sb_cb,5,3,0
1,coarse,3,30619.6071428571,17845.3928571429,820.285714285714,29799.3214285714,0.0344540360442223,0,sb_cb,5,3,0
0.01,coarse,3,2260.90017383403,65.9180999311635,9.20597686163733,2251.69419697239,1,1,sb_cb,5,4,0
0.025,coarse,3,1620.83200323963,20.3311597820987,4.29352929169218,1616.53847394794,1,1,sb_cb,5,4,0
0.05,coarse,3,1414.99335282382,20.5013909077472,7.8583384364156,1407.1350143874,1,1,sb_cb,5,4,0
0.1,coarse,3,1266.6719969184,27.940093100501,5.52500510308226,1261.14699181531,1,1,sb_cb,5,4,0
0.2,coarse,3,1227.70491344514,31.3646499769188,7.43029189630537,1220.27462154883,1,1,sb_cb,5,4,0
0.225,fine,3,1201.4215409333,18.2071243009532,3.47254541743213,1197.94899551587,1,1,sb_cb,5,4,1
0.25,fine,3,1208.72488460449,25.1348285623329,5.02184119208002,1203.70304341241,1,1,sb_cb,5,4,0
0.275,fine,3,1213.84741784038,35.669417136731,5.02184119208002,1208.8255766483,1,1,sb_cb,5,4,0
0.3,coarse,3,1205.14319578057,32.1246043181838,6.69789753010819,1198.44529825047,1,1,sb_cb,5,4,0
0.325,fine,3,1212.5502274987,41.527966307395,11.0359256991223,1201.51430179958,1,1,sb_cb,5,4,0
0.35,fine,3,1198.3891676379,32.2843675519814,5.45764441722801,1192.93152322067,1,1,sb_cb,5,4,0
0.375,fine,3,1197.52555821135,30.5133846477317,5.45764441722801,1192.06791379413,1,1,sb_cb,5,4,0
0.4,coarse,3,1188.21343394636,21.0687101042406,7.8238416003266,1180.38959234603,1,1,sb_cb,5,4,0
0.5,coarse,3,1188.32972496033,20.2508465801779,6.47172892427026,1181.85799603606,1,1,sb_cb,5,4,0
0.6,coarse,3,1200.72115112367,32.0442066892843,6.44315166360482,1194.27799946006,1,1,sb_cb,5,4,0
0.7,coarse,3,1279.42008902409,87.4695143335458,15.9783629312105,1263.44172609288,1,1,sb_cb,5,4,0
0.8,coarse,3,1439.66972851602,133.148566646481,32.6558283784051,1407.01390013762,1,1,sb_cb,5,4,0
0.9,coarse,3,1293.15601274783,54.9621691384179,4.66809552969994,1288.48791721813,1,1,sb_cb,5,4,0
0.95,coarse,3,7162.34148838802,4523.47604121223,977.144930828543,6185.19655755948,1,1,sb_cb,5,4,0
0.975,coarse,3,1208470.88110945,779569.028032259,447382.729735132,761088.151374313,0.624766520268565,0.193548387096774,sb_cb,5,4,0
1,coarse,3,22415.6694915254,21322.7003465054,0.686440677966102,22414.9830508475,0.202762834343341,0.00537634408602151,sb_cb,5,4,0
0.01,coarse,3,2649.5911147107,60.8749662979028,27.1404368238416,2622.45067788686,1,1,sb_cb,5,5,0
0.025,coarse,3,1888.21971567601,54.032777475998,16.4474382527046,1871.77227742331,1,1,sb_cb,5,5,0
0.05,coarse,3,1639.98372939836,12.8399780507933,10.1845274545826,1629.79920194378,1,1,sb_cb,5,5,0
0.1,coarse,3,1555.95913254186,12.8248140391007,7.55113288426209,1548.4079996576,1,1,sb_cb,5,5,0
0.125,fine,3,1565.54523635502,48.7563821890546,7.43866095121453,1558.1065754038,1,1,sb_cb,5,5,0
0.15,fine,3,1530.97403024975,56.323172155278,7.38232292304552,1523.59170732671,1,1,sb_cb,5,5,0
0.175,fine,3,1516.99469608676,60.5491332487005,7.38232292304552,1509.61237316371,1,1,sb_cb,5,5,0
0.2,coarse,3,1468.62980924349,28.2364728208926,6.49499897938355,1462.13481026411,1,1,sb_cb,5,5,0
0.225,fine,3,1449.87982076658,19.5851476302646,6.49499897938355,1443.3848217872,1,1,sb_cb,5,5,1
0.25,fine,3,1439.82402596975,16.6051196004263,6.49499897938355,1433.32902699037,1,1,sb_cb,5,5,0
0.275,fine,3,1446.15448511546,22.6534900751322,6.76137987344356,1439.39310524202,1,1,sb_cb,5,5,0
0.3,coarse,3,1447.17052196301,27.3604854701794,10.8446621759543,1436.32585978705,1,1,sb_cb,5,5,0
0.4,coarse,3,1448.21579124114,32.5395716395923,12.1206368646663,1436.09515437647,1,1,sb_cb,5,5,0
0.5,coarse,3,1538.36550250545,105.887568001032,24.3310879771382,1514.03441452831,1,1,sb_cb,5,5,0
0.6,coarse,3,1495.14661649184,63.8811742827089,16.9644825474587,1478.18213394439,1,1,sb_cb,5,5,0
0.7,coarse,3,1548.59764007138,105.893882146976,22.8236374770361,1525.77400259434,1,1,sb_cb,5,5,0
0.8,coarse,3,1545.83467001165,104.428541330147,25.316595223515,1520.51807478814,1,1,sb_cb,5,5,0
0.9,coarse,3,1708.4686934134,128.165388798677,36.0771586037967,1672.39153480961,1,1,sb_cb,5,5,0
0.95,coarse,3,738659.677106997,736405.420533368,225075.114351431,513584.562755566,0.692431561996779,0.0772946859903382,sb_cb,5,5,0
0.975,coarse,3,310917.13224292,247014.354009021,111617.76981675,199299.36242617,0.811594202898551,0.434782608695652,sb_cb,5,5,0
1,coarse,3,59240.9571428571,57838.2428571429,7795.8,51445.1571428571,0.0199151900651219,0,sb_cb,5,5,0
0.01,coarse,3,2919.95121453358,77.1758259812371,36.568341794573,2883.38287273901,1,1,sb_cb,5,6,0
0.025,coarse,3,2285.84849113381,99.3709154563133,23.7503572157583,2262.09813391805,1,1,sb_cb,5,6,0
0.05,coarse,3,1948.21077705127,32.6843792937131,13.4556031843233,1934.75517386695,1,1,sb_cb,5,6,0
0.1,coarse,3,1808.83433748823,23.6795944857815,11.4737701571749,1797.36056733106,1,1,sb_cb,5,6,0
0.2,coarse,3,1741.03640966886,42.1941206202309,14.0461318636456,1726.99027780521,1,1,sb_cb,5,6,0
0.3,coarse,3,1774.12495637688,50.1604650598149,13.739742804654,1760.38521357222,1,1,sb_cb,5,6,0
0.325,fine,3,1730.82143162857,34.825009534942,11.8081241069606,1719.01330752161,1,1,sb_cb,5,6,1
0.35,fine,3,1722.01445983051,29.3842932623526,11.6250255154113,1710.3894343151,1,1,sb_cb,5,6,0
0.375,fine,3,1718.10737872772,28.4065525011485,10.8644621351296,1707.24291659259,1,1,sb_cb,5,6,0
0.4,coarse,3,1712.87611691655,26.1019719374226,10.8064911206369,1702.06962579592,1,1,sb_cb,5,6,0
0.425,fine,3,1747.60455392476,57.8383175443794,11.087773014901,1736.51678090986,1,1,sb_cb,5,6,0
0.45,fine,3,1750.58061223818,61.2116457807297,11.087773014901,1739.49283922328,1,1,sb_cb,5,6,0
0.475,fine,3,1752.02215396164,67.8591026944427,11.0732802612778,1740.94887370036,1,1,sb_cb,5,6,0
0.5,coarse,3,1765.29199178239,69.6279464509793,11.0591957542356,1754.23279602816,1,1,sb_cb,5,6,0
0.6,coarse,3,1788.55766812187,66.340704167273,15.523576240049,1773.03409188182,1,1,sb_cb,5,6,0
0.7,coarse,3,1829.28732986982,70.5600527418838,14.2539293733415,1815.03340049648,1,1,sb_cb,5,6,0
0.8,coarse,3,2016.78472894402,50.9417089747704,13.661155337824,2003.1235736062,1,1,sb_cb,5,6,0
0.9,coarse,3,3105.51034114928,208.073212736562,101.124409853229,3004.38593129605,1,1,sb_cb,5,6,0
0.95,coarse,3,32136.6544456077,13926.6980888337,10195.5960861005,21941.0583595072,1,1,sb_cb,5,6,0
0.975,coarse,3,112689.118131416,18719.5248752774,52705.5744589087,59983.5436725072,1,1,sb_cb,5,6,0
1,coarse,3,2728.28571428571,710.279278214721,0,2728.28571428571,0.0235901409182329,0.00966183574879227,sb_cb,5,6,0
