protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,q_tuning_best_q,q_selection_mode,q_stable_basin_left,q_stable_basin_right,q_search_boundary_hit,q_refinement_passes,q_preferred_neighbor_radius,q_neighbor_radius_used,q_validation_runs,q_validation_candidates_tested,q_validation_passed,q_validation_selected_rank,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,stability_rate_ok,stability_rate_ok_ci95,stability_censor_ok,stability_censor_ok_ci95,stability_slope_ok,stability_slope_ok_ci95,stability_rate_relative_error,stability_rate_relative_error_ci95,stability_allowed_censored,stability_allowed_censored_ci95,stability_slope_limit_pkt_s,stability_slope_limit_pkt_s_ci95,condition_elapsed_s,timeout_exceeded,result_source,rerun_replaced
sf_cb,fixed_packet,10,10,4,792,0.3625,0.3625,wide_neighbor_stable_validated,0.1,0.45,0,1,2,2,2,1,1,1,1,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,0,0,0,0,2191.77980382599,840.776818108208,23.2860777517958,60.9119363674702,2168.49372607419,779.951415954158,2191.77980382599,840.776818108208,1606.5,117.774066624324,5384.7,5665.62223061157,9879.18,13301.4634924039,1606.5,117.774066624324,5384.7,5665.62223061157,9879.18,13301.4634924039,244.447846599652,49.1898919044407,0,0,491.369778753402,284.3940476893,356.979878214848,366.459997288888,85.6962225062886,171.363622976527,198,0,792,0,0,0,384.333333333333,17.9706947263001,385.333333333333,14.1254049686041,1537.33333333333,71.8827789052002,1541.33333333333,56.5016198744164,NaN,NaN,0.305078666666667,0.011114538858625,0.845279333333333,0.289260299315645,0.540200666666667,0.299797855365151,0.305078666666667,0.011114538858625,-0.290508290508291,1.80500985988419,1,0,0.00656577483653571,0.00924415869031651,0.905381543498855,0.0338874947024453,633.666666666667,311.60171634577,164.666666666667,321.264737154626,1.43280920457722,0.865472843315795,14652,22199.1513767115,14652,22199.1513767115,34650,63962.5107459289,13794,22293.4003204122,32868,64320.8258127239,1,0,1,0,1,0,0.00437557902642926,0.00775154386474876,3,0,19.2166666666667,0.898534736315005,5.324823,0,original_stable,0
sb_cf,fixed_packet,10,10,4,792,NaN,NaN,no_stable_q,NaN,NaN,0,3,2,0,5,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.3143233,0,original_stable,0
sb_cb,fixed_packet,10,10,4,792,0.0223606797749979,0.0223606797749979,wide_neighbor_stable_validated,0.005,0.0472870804501588,0,1,2,2,2,1,1,1,1,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,0,0,0,0,2168.31633486068,181.781005530354,27.3875725210338,27.43010691496,2140.92876233964,168.071054738328,2168.31633486068,181.781005530354,1710,80.6101730552664,5098.65,1266.86579172017,7922.97,4503.57650671791,1710,80.6101730552664,5098.65,1266.86579172017,7922.97,4503.57650671791,0,0,41.4055251597027,1.09941728549652,488.976399192873,43.2932665227823,593.750069074364,183.628255824426,26.7967689127018,14.5109963516683,198,0,792,0,0,0,384.333333333333,17.9706947263001,385,16.289580330703,1537.33333333333,71.8827789052002,1540,65.1583213228121,NaN,NaN,0.305071333333333,0.0130965333576716,0.834504333333333,0.0320290854800672,0.526793,0.0422460612312621,0.307711333333333,0.0114299763482668,-0.208236208236208,1.35040628681451,1,0,0.00536154737943302,0.00435104344452968,0.906777416831916,0.0318993083436402,526.333333333333,23.0815474948677,57.6666666666667,10.0395230360821,1.15015347665841,0.0305393690415699,4020,904.662793106232,3810,843.769837373639,4020,904.662793106232,3405,2194.80841988543,3588,2336.44740183434,1,0,1,0,1,0,0.00520505876207838,0.00024599640907838,3,0,19.2166666666667,0.898534736315005,564.9183186,0,original_stable,0
s7_clean,fixed_packet,10,10,4,792,0.325,0.325,wide_neighbor_stable_validated,0.05,0.6,0,1,2,2,2,1,1,1,1,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,0,0,0,0,1347.11033995301,93.7326767458516,9.05937258768356,19.4981855276596,1338.05096736532,77.9573611058945,1347.11033995301,93.7326767458516,1026,0,2654.4,662.775576357027,4399.08,1076.22338307478,1026,0,2654.4,662.775576357027,4399.08,1076.22338307478,0,0,38.2505595023488,0.560203106248341,19.69209136593,2.59318312707953,315.980798736475,72.5445211538629,10.1275177605696,2.52091397811753,162,0,792,0,0,0,384.333333333333,17.9706947263001,384.666666666667,15.178332134387,1537.33333333333,71.8827789052002,1538.66666666667,60.7133285375481,NaN,NaN,0.304968666666667,0.0129833528997143,0.519213666666667,0.0286266892292475,0.214245,0.0309593825489457,0.304968666666667,0.0129833528997143,-0.118768118768119,0.906040707162502,1,0,0.00516866871503064,0.00607554354820539,0.906319085989131,0.0357935133167512,486.666666666667,21.4174357173438,24,4.96827542350066,1.06251554173191,0.0155611973957871,1764,828.123736573782,882,414.061868286891,1764,828.123736573782,777,180.711414649477,1554,361.422829298955,1,0,1,0,1,0,0.00434816073294385,0.00382936626537904,3,0,19.2166666666667,0.898534736315005,79.3089744,0,original_stable,0
s7_busy,fixed_packet,10,10,4,792,0.2,0.2,wide_neighbor_stable_validated,0.05,0.325,0,1,2,2,2,1,1,1,1,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,0,0,0,0,8591.87186381242,2145.65526559089,495.01091008435,541.1730350652,8096.86095372807,1798.00012456103,8591.87186381242,2145.65526559089,6264,560.270813638712,24806.85,7289.19487774674,38211.18,16797.0687493943,6264,560.270813638712,24806.85,7289.19487774674,38211.18,16797.0687493943,0,0,103.376588921825,37.6869338833753,105.511750536102,30.2531494856681,6630.77796412193,1560.97686186975,303.194650148214,169.591202475189,162,0,792,0,0,0,384.333333333333,17.9706947263001,385.666666666667,10.0395230360821,1537.33333333333,71.8827789052002,1542.66666666667,40.1580921443283,NaN,NaN,0.305711,0.00710403147010242,3.37670733333333,0.929252436142925,3.07099633333333,0.935626704506201,0.305711,0.00710403147010242,-0.186724186724187,2.87224723737704,1,0,0.0259621582425523,0.0700375731381989,0.90353128391787,0.0319857882625359,1309.33333333333,536.782633327118,717.333333333333,366.453115745911,2.87157191449515,1.0468592745382,118398,36827.3502900306,50085,12335.7879172131,118398,36827.3502900306,42966,8851.63174005439,102228,29352.2570040324,1,0,1,0,1,0,0.00875336655293361,0.0167718379372021,3,0,19.2166666666667,0.898534736315005,384.3682563,0,original_stable,0
sf_cf,fixed_packet,10,10,5,990,NaN,NaN,no_stable_q,NaN,NaN,0,3,2,0,5,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8869839,0,original_stable,0
sf_cb,fixed_packet,10,10,5,990,0.2,0.2,wide_neighbor_stable_validated,0.05,0.325,0,1,2,2,2,1,1,1,1,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,0,0,0,0,3257.44798707435,91.3100112385796,61.5218533666845,56.0280056355661,3195.92613370767,132.448997988753,3257.44798707435,91.3100112385796,2481,279.540006769363,8225.4,1343.02141056305,12452.04,1941.66037944531,2481,279.540006769363,8225.4,1343.02141056305,12452.04,1941.66037944531,308.286645077874,25.4606253214575,0,0,927.769035344083,146.407413576903,735.181324434676,38.4725758359898,36.6891288510368,12.2588780392625,198,0,990,0,0,0,384.333333333333,17.9706947263001,385,13.8310934238456,1921.66666666667,89.8534736315003,1925,69.155467119228,NaN,NaN,0.380820666666667,0.0142559054126317,1.25696133333333,0.0920353957618013,0.876140666666667,0.0792499646131481,0.380820666666667,0.0142559054126317,-0.617128617128617,2.6756335812473,1,0,0.00821723145505705,0.00926388215763012,0.90507246970523,0.0331491816987956,544,32.2937902527543,71.3333333333333,26.7933954527238,1.18529863056079,0.0619135254508207,8052,1135.90032065386,8052,1135.90032065386,16896,3274.96038731181,6996,2271.80064130772,14652,5135.16150596139,1,0,1,0,1,0,0.00523468555563888,0.00671935182482363,3,0,19.2166666666667,0.898534736315005,4.3145302,0,original_stable,0
sb_cf,fixed_packet,10,10,5,990,NaN,NaN,no_stable_q,NaN,NaN,0,3,2,0,5,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,113.0752779,0,original_stable,0
sb_cb,fixed_packet,10,10,5,990,0.0153764561018069,0.0153764561018069,wide_neighbor_stable_validated,0.005,0.0223606797749979,0,1,2,2,2,1,1,1,1,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,0,0,0,0,3020.25980524695,811.090888899586,90.9992067020741,160.392336852386,2929.26059854487,652.582740591523,3020.25980524695,811.090888899586,2218.5,292.999278024839,7431.14999999999,3230.88417423277,12095.19,8109.38348024351,2218.5,292.999278024839,7431.14999999999,3230.88417423277,12095.19,8109.38348024351,0,0,43.1358388249802,9.57183948025686,658.120289903696,143.89526790625,996.914800930502,432.621390477871,43.0896688856924,70.4903432119392,198,0,990,0,0,0,384.333333333333,17.9706947263001,385.333333333333,14.973671099995,1921.66666666667,89.8534736315003,1926.66666666667,74.8683554999751,NaN,NaN,0.380711,0.015248045828556,1.16818766666667,0.289240349824508,0.781536666666667,0.294590691955278,0.386651,0.0102387595427551,-0.205184205184205,3.27049353864274,1,0,0.0112600511866638,0.0178761720788679,0.905979431902612,0.0302494767490588,543.333333333333,95.0919782656998,75.6666666666667,97.5267952076544,1.19821774513834,0.265884430007135,7644,11887.7739910186,7338,11328.092058785,7644,11887.7739910186,6918,9900.90879278649,7200,10407.1448534168,1,0,1,0,1,0,0.00609158358477342,0.00405988700942969,3,0,19.2166666666667,0.898534736315005,653.5503728,0,original_stable,0
s7_clean,fixed_packet,10,10,5,990,0.25625,0.25625,wide_neighbor_stable_validated,0.05,0.6,0,1,2,2,2,1,1,1,1,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,0,0,0,0,1752.0698976177,202.730411524838,19.2546013394224,41.4417252653282,1732.81529627827,162.740794238656,1752.0698976177,202.730411524838,1251,22.357239405753,3634.5,754.23906942438,6064.08,4333.44984968717,1251,22.357239405753,3634.5,754.23906942438,6064.08,4333.44984968717,0,0,38.226110560709,1.89362292221066,26.4314747771435,5.4694005046473,506.14021341723,158.524916248582,10.0174975231907,8.521303149948,162,0,990,0,0,0,384.333333333333,17.9706947263001,384.666666666667,15.178332134387,1921.66666666667,89.8534736315003,1923.33333333333,75.8916606719352,NaN,NaN,0.381256333333333,0.0159970168032664,0.677145666666667,0.0504259284914806,0.295889333333333,0.062088424183129,0.381256333333333,0.0159970168032664,-0.175776175776176,1.31401742504288,1,0,0.0081613744827128,0.0182020634678206,0.906319085989131,0.0357935133167512,484.333333333333,11.4737406126652,23.6666666666667,18.9729151679838,1.06183640446414,0.0526006367280738,1617,1132.1537677569,798,592.501996101798,1617,1132.1537677569,756,564.271211386865,1533,1065.27807853883,1,0,1,0,1,0,0.00434816073294385,0.00382936626537904,3,0,19.2166666666667,0.898534736315005,81.9869158,0,original_stable,0
s7_busy,fixed_packet,10,10,5,990,0.0855646841527103,0.0894427190999916,validated_candidate_fallback,0.0663175963563241,0.0951882280509034,0,2,2,2,2,2,1,2,1,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,0,0,0,0,24148.8354203894,4757.36060177137,3987.38627187895,1230.68799472262,20161.4491485104,3659.80360058564,24148.8354203894,4757.36060177137,17524.5,3270.39748819149,67863.9,18219.9546271072,105107.19,39545.5820965636,17524.5,3270.39748819149,67863.9,18219.9546271072,105107.19,39545.5820965636,0,0,109.489287834849,28.5228375261901,289.092921019526,59.437504316289,18280.1651443993,3443.78848390861,330.701795256819,128.352768867855,162,0,990,0,0,0,384.333333333333,17.9706947263001,386.333333333333,18.644828495581,1921.66666666667,89.8534736315003,1931.66666666667,93.224142477905,NaN,NaN,0.381982666666667,0.0180454668381676,9.39416666666667,1.71592615124717,9.012184,1.71792859208045,0.381982666666667,0.0180454668381676,-2.79291879291879,34.2134093725027,1,0,0.0124077138315713,0.0160261471155617,0.901934711842332,0.0164281678084297,1368,213.679166801039,783.333333333333,274.655474421373,3.04136910652357,0.792301042394168,119616,21031.9285739197,50988,8407.93721157848,119616,21031.9285739197,43071,10831.7613952245,101514,27131.2477271276,1,0,1,0,1,0,0.00866227767217702,0.00967489060014975,3,0,19.2166666666667,0.898534736315005,410.2599099,0,original_stable,0
sf_cf,fixed_packet,10,10,6,1188,NaN,NaN,no_stable_q,NaN,NaN,0,3,2,0,5,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1146672,0,original_stable,0
sf_cb,fixed_packet,10,10,6,1188,0.1875,0.1875,wide_neighbor_stable_validated,0.05,0.25625,0,1,2,2,2,1,1,1,1,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,0,0,0,0,4270.1562987221,597.794304178632,149.619723423427,145.597873875605,4120.53657529867,520.370623663956,4270.1562987221,597.794304178632,3165,223.944704713531,11077.8,2438.25692720782,17169.42,6648.79879920486,3165,223.944704713531,11077.8,2438.25692720782,17169.42,6648.79879920486,396.471639757738,67.4790267503291,0,0,1060.01921705195,61.3216254043647,1229.00895936792,383.244074445555,49.0367591210583,19.5976496308181,198,0,1188,0,0,0,384.333333333333,17.9706947263001,384.666666666667,12.7476046574023,2306,107.8241683578,2308,76.4856279444137,NaN,NaN,0.457064,0.0153088263195469,1.64448733333333,0.177654846967411,1.18742333333333,0.192668899009174,0.457064,0.0153088263195469,-0.624988624988625,4.43829657588126,1,0,0.00428722644474898,0.0127721200762152,0.904603143693113,0.0361585171658314,564.666666666667,33.5435253240933,95,33.4206548550469,1.2476603996013,0.0989780284384752,9900,3443.01486848596,9900,3443.01486848596,20988,8186.16968757954,8910,3071.6601374501,19008,7443.18132976029,1,0,1,0,1,0,0.00437778752650435,0.0100500581840597,3,0,19.2166666666667,0.898534736315005,4.5934996,0,original_stable,0
sb_cf,fixed_packet,10,10,6,1188,NaN,NaN,no_stable_q,NaN,NaN,0,3,2,0,5,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,131.2026948,0,original_stable,0
sb_cb,fixed_packet,10,10,6,1188,0.00668740304976422,0.00668740304976422,wide_neighbor_stable_validated,0.00299069756244244,0.0149534878122122,0,1,2,2,2,1,1,1,1,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,0,0,0,0,5521.82265396676,826.479237066565,281.58535906828,318.401003172206,5240.23729489848,554.93708659455,5521.82265396676,826.479237066565,3985.5,401.549546708172,15597.6,7101.43998279439,22841.97,6558.45565427739,3985.5,401.549546708172,15597.6,7101.43998279439,22841.97,6558.45565427739,0,0,40.8836672115553,2.78210609986079,1535.72644543041,142.425601075788,2248.21145220533,397.411678259223,29.4157300511827,31.732427454364,198,0,1188,0,0,0,384.333333333333,17.9706947263001,385,13.8310934238456,2306,107.8241683578,2310,82.9865605430736,NaN,NaN,0.456722,0.0168057556364723,2.120695,0.2264564120231,1.660013,0.235305430940771,0.460682,0.0106658335195458,-1.25844925844926,6.07034428352611,1,0,0.00416144839424783,0.0047765562050936,0.906177469797013,0.0274126970982479,515.666666666667,9.40479358891743,52,27.3255148292536,1.1356574225432,0.0772807249961332,4920,7114.00659587505,4752,6952.95767724343,4920,7114.00659587505,4683,6946.78440276229,4836,7140.936331624,1,0,1,0,1,0,0.00523468555563888,0.00671935182482363,3,0,19.2166666666667,0.898534736315005,844.5499246,0,original_stable,0
s7_clean,fixed_packet,10,10,6,1188,0.189148321800635,0.189148321800635,wide_neighbor_stable_validated,0.02,0.4,0,1,2,2,2,1,1,1,1,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,0,0,0,0,2311.19685058961,451.140372310147,50.7302450138177,116.518903063932,2260.4666055758,336.869581703861,2311.19685058961,451.140372310147,1609.5,150.94586395842,5569.95,3040.53037801226,9547.65000000001,8498.63518331576,1609.5,150.94586395842,5569.95,3040.53037801226,9547.65000000001,8498.63518331576,0,0,39.2026734880186,3.70194242868425,43.3809831086396,3.76287233107623,813.470918283054,316.34044306333,14.4120306960835,16.6587409290791,162,0,1188,0,0,0,384.333333333333,17.9706947263001,385.333333333333,14.1254049686041,2306,107.8241683578,2312,84.7524298116246,NaN,NaN,0.457401666666667,0.0188314090055392,0.890303333333333,0.137356323958181,0.432901666666667,0.154464215745544,0.457401666666667,0.0188314090055392,-0.279240279240279,1.96992769901481,1,0,0.00559285847861,0.00421175136634721,0.905381543498855,0.0338874947024453,494.333333333333,29.63664090835,34,37.5918248977793,1.08896315244496,0.102831734130118,2247,2170.41857005297,1050,889.900513022058,2247,2170.41857005297,1008,977.346407370487,2163,2344.02976484121,1,0,1,0,1,0,0.00437557902642926,0.00775154386474876,3,0,19.2166666666667,0.898534736315005,72.5800905,0,original_stable,0
s7_busy,fixed_packet,10,10,6,1188,0.12499069959674,0.109755850812419,validated_candidate_fallback,0.104677567884312,0.114834133740526,0,2,2,1,2,2,1,2,1,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,0,0,0,0,28748.9797589558,9801.35247620483,5943.93247409993,4400.87321227935,22805.0472848559,5832.29306342527,28748.9797589558,9801.35247620483,20544,6487.74511319966,82809.3,35906.125623717,124600.14,73635.712316017,20544,6487.74511319966,82809.3,35906.125623717,124600.14,73635.712316017,0,0,166.196638926026,43.0088744633353,291.267574914672,84.5279112548706,20411.6981958481,5513.04850851269,585.884875167118,193.539935085009,162,0,1188,0,0,0,384.333333333333,17.9706947263001,384,16.289580330703,2306,107.8241683578,2304,97.7374819842182,NaN,NaN,0.455980666666667,0.0200308039400402,11.0916433333333,4.23739843040011,10.6356626666667,4.22258207339683,0.455980666666667,0.0200308039400402,-15.0840350840351,17.5857745598606,1,0,0.00947462105156519,0.00882788321225284,0.900610185824478,0.0301396967348534,1990.33333333333,557.135843020665,1390.66666666667,486.994486241507,4.61657330350073,1.19469095731487,162120,41155.9088626128,63756,11471.6169673745,162120,41155.9088626128,55906,10262.8856815625,143799,38318.7843491935,1,0,1,0,1,0,0.00778237834970725,0.0109830616648698,3,0,19.2166666666667,0.898534736315005,253.6219949,0,original_stable,0
sf_cf,fixed_packet,15,15,1,198,0.275,0.275,wide_neighbor_stable_validated,0.1,0.4,0,1,2,2,2,1,1,1,1,589,38.803471516211,589,38.803471516211,0,0,0,0,1045.09671027484,223.425742000406,13.4442250195041,16.5712070216147,1031.65248525534,226.499163035575,1045.09671027484,223.425742000406,720,22.357239405753,2819.25,787.186779468018,5473.61999999999,4543.25151482436,720,22.357239405753,2819.25,787.186779468018,5473.61999999999,4543.25151482436,95.331958965365,9.06600948996708,0,0,682.338130251408,185.129601455173,0,0,55.9823960385621,52.2163512502802,0,0,198,0,0,0,589,38.803471516211,588,39.0412886854702,589,38.803471516211,588,39.0412886854702,NaN,NaN,0.116424,0.00773017515972309,0.615600333333333,0.156616593176001,0.465978333333333,0.120565073530398,0.149622,0.0390473479922871,-0.184644184644185,1.13354836507846,1,0,0.00210714252488851,0.000585188346743326,0.952435537579179,0.0325880460434794,895,139.885850900122,167.333333333333,163.69569084823,1.28273937393213,0.263718945708486,16566,8235.27732474047,16566,8235.27732474047,37818,26836.771937027,14322,11219.7113085032,33198,32686.7529695488,1,0,1,0,1,0,0.00170046574573588,0.00416247233106336,5,0,29.45,1.94017357581055,4.7950207,0,original_stable,0
sf_cb,fixed_packet,15,15,1,198,0.275,0.275,wide_neighbor_stable_validated,0.1,0.4,0,1,2,2,2,1,1,1,1,589,38.803471516211,589,38.803471516211,0,0,0,0,1290.21294913266,89.9488413080912,14.9520989073615,13.4245513666265,1275.2608502253,88.0421991421997,1290.21294913266,89.9488413080912,1002,71.8684696029971,3156.75,448.521829929243,4375.17,686.894881712674,1002,71.8684696029971,3156.75,448.521829929243,4375.17,686.894881712674,116.460708987164,16.08477377017,0,0,627.287464046034,53.9266084479409,97.7898141141783,27.3092107271792,37.7228630779214,9.17542612733276,198,0,198,0,0,0,589,38.803471516211,589.333333333333,37.6191743556697,589,38.803471516211,589.333333333333,37.6191743556697,NaN,NaN,0.116728,0.00727803343401681,0.761334333333333,0.0817289125870109,0.644606333333333,0.0764102236420712,0.116728,0.00727803343401681,0.234024234024234,0.991934170472693,1,0,0.00231830056932075,0.00399955981213707,0.952494131631288,0.0319694757432245,837,10.8281052473581,112.333333333333,32.4209316509691,1.19051951049455,0.0463405359966302,12738,1419.87540081732,12738,1419.87540081732,26334,2459.29633463283,10751.3333333333,3741.86458692649,22360.6666666667,6080.61773927354,1,0,1,0,1,0,0.00169860148098791,0.000113613291473262,5,0,29.45,1.94017357581055,4.665861,0,original_stable,0
