q,stage,n_runs,mean_total_delay_us,se_total_delay_us,mean_queue_delay_us,mean_access_delay_us,completion_ratio_mean,min_completion_ratio,variant,lambda_per_node,M,selected
0.05,coarse,3,1068.18876006388,14.7812218994278,0.428571428571429,1067.76018863531,1,1,unslotted,3,4,0
0.1,coarse,3,1058.03350605496,15.3985158143106,0.428571428571429,1057.60493462639,1,1,unslotted,3,4,0
0.2,coarse,3,1057.39420453789,15.4159270267431,0.428571428571429,1056.96563310932,1,1,unslotted,3,4,0
0.3,coarse,3,1057.23349025218,15.2579082769047,0.428571428571429,1056.80491882361,1,1,unslotted,3,4,0
0.4,coarse,3,1069.86037411005,26.5748531315521,0.428571428571429,1069.43180268148,1,1,unslotted,3,4,0
0.5,coarse,3,1059.02014854614,14.6313396955401,0.428571428571429,1058.59157711757,1,1,unslotted,3,4,0
0.6,coarse,3,1070.09441330095,14.8812703368471,0.428571428571429,1069.66584187238,1,1,unslotted,3,4,0
0.7,coarse,3,1069.96236442877,14.9051820262488,0.428571428571429,1069.5337930002,1,1,unslotted,3,4,0
0.8,coarse,3,1064.06761095216,18.4610719750204,0.428571428571429,1063.63903952359,1,1,unslotted,3,4,0
0.9,coarse,3,1155.50417526116,82.3189422501106,0.428571428571429,1155.07560383259,1,1,unslotted,3,4,0
0.95,coarse,3,1165.2673331559,75.3738949418893,0.428571428571429,1164.83876172733,1,1,unslotted,3,4,0
0.975,coarse,3,1173.37541586267,95.7000405201283,0.428571428571429,1172.94684443409,1,1,unslotted,3,4,0
0.005,fine,3,1343.36983498569,43.9466027866479,1.01785714285714,1342.35197784284,1,1,unslotted,3,5,0
0.0075,fine,3,1335.61762259631,51.3705774425841,1.01785714285714,1334.59976545346,1,1,unslotted,3,5,1
0.01,coarse,3,1310.14628800985,43.3676413737641,1.01785714285714,1309.12843086699,1,1,unslotted,3,5,0
0.0125,fine,3,1300.79807372413,35.3876237191324,1.01785714285714,1299.78021658128,1,1,unslotted,3,5,0
0.015,fine,3,1308.22767233349,28.0280821843504,1.01785714285714,1307.20981519063,1,1,unslotted,3,5,0
0.0175,fine,3,1342.21498436356,63.6923394950436,1.01785714285714,1341.19712722071,1,1,unslotted,3,5,0
0.02,fine,3,1337.85972120567,62.2152450518783,1.01785714285714,1336.84186406281,1,1,unslotted,3,5,0
0.0225,fine,3,1320.15436406281,44.786948726697,1.01785714285714,1319.13650691995,1,1,unslotted,3,5,0
0.025,coarse,3,1318.94900691995,43.6085696885093,1.01785714285714,1317.9311497771,1,1,unslotted,3,5,0
0.05,coarse,3,1302.60878135605,33.3839251353638,1.01785714285714,1301.59092421319,1,1,unslotted,3,5,0
0.1,coarse,3,1301.41365443476,32.6519706935082,1.01785714285714,1300.3957972919,1,1,unslotted,3,5,0
0.2,coarse,3,1302.5635604498,33.6347015395683,1.01785714285714,1301.54570330694,1,1,unslotted,3,5,0
0.3,coarse,3,1309.47145518664,38.2756421909601,1.01785714285714,1308.45359804378,1,1,unslotted,3,5,0
0.4,coarse,3,1310.15425593852,38.0075118064947,1.01785714285714,1309.13639879566,1,1,unslotted,3,5,0
0.5,coarse,3,1310.65049654002,39.4484171580082,1.01785714285714,1309.63263939717,1,1,unslotted,3,5,0
0.6,coarse,3,1335.2120566904,40.2567699948635,1.01785714285714,1334.19419954754,1,1,unslotted,3,5,0
0.7,coarse,3,1347.56534034201,31.4758053652193,1.01785714285714,1346.54748319915,1,1,unslotted,3,5,0
0.8,coarse,3,1328.49542135205,39.7363507461118,1.01785714285714,1327.4775642092,1,1,unslotted,3,5,0
0.9,coarse,3,1411.43339127686,88.4197540810514,1.01785714285714,1410.41553413401,1,1,unslotted,3,5,0
0.95,coarse,3,1485.10068450995,127.39198744761,1.01785714285714,1484.08282736709,1,1,unslotted,3,5,0
0.975,coarse,3,1870.54946270544,310.606685685371,1.01785714285714,1869.53160556258,1,1,unslotted,3,5,0
0.005,fine,3,1572.40318717147,64.2537121969172,1.60714285714286,1570.79604431433,1,1,unslotted,3,6,1
0.0075,fine,3,1554.32283002861,46.7811711674473,1.60714285714286,1552.71568717147,1,1,unslotted,3,6,0
0.01,coarse,3,1554.32283002861,46.7811711674473,1.60714285714286,1552.71568717147,1,1,unslotted,3,6,0
0.0125,fine,3,1565.17104431433,57.2193942078259,1.60714285714286,1563.56390145718,1,1,unslotted,3,6,0
0.015,fine,3,1561.50140145718,53.6702433377132,1.60714285714286,1559.89425860004,1,1,unslotted,3,6,0
0.0175,fine,3,1559.89613829929,54.1022171561931,1.60714285714286,1558.28899544215,1,1,unslotted,3,6,0
